country_name,n,covid_infected_pct,gov_approval,trust_covid_info,institutional_trust,dem_satisfaction,authoritarianism,emergency_powers
Cambodia,1242,8.670988654781201,3.2336371168185587,3.1469115191986647,0.2143678934067429,0.19829096743158625,2.537826586276199,2.737616694124108
Vietnam,1237,65.90909090909096,3.6102941176470593,3.433032046014791,0.7274467487038045,0.4732776923102468,2.5528681506849313,3.0459466886507283
Thailand,1200,40.06791171477073,2.1787905346187553,2.1924072476272642,-0.9767300782246953,-0.7242747791886053,1.7775641025641042,2.4437462597247155
